gameId;strategy;wins;losses
246;CallingRulesWithFlatMonteCarloStrategy;2291;1965
247;CallingRulesWithRandomPlay;1965;2291
247;CallingRulesWithFlatMonteCarloStrategy;2291;1965
248;CallingRulesWithRandomPlay;1979;2309
248;CallingRulesWithFlatMonteCarloStrategy;2309;1979
249;CallingRulesWithRandomPlay;1992;2328
249;CallingRulesWithFlatMonteCarloStrategy;2328;1992
250;CallingRulesWithRandomPlay;1992;2328
250;CallingRulesWithFlatMonteCarloStrategy;2328;1992
251;CallingRulesWithRandomPlay;1992;2328
251;CallingRulesWithFlatMonteCarloStrategy;2328;1992
252;CallingRulesWithRandomPlay;1992;2328
252;CallingRulesWithFlatMonteCarloStrategy;2328;1992
253;CallingRulesWithRandomPlay;1992;2328
253;CallingRulesWithFlatMonteCarloStrategy;2328;1992
254;CallingRulesWithRandomPlay;2007;2345
254;CallingRulesWithFlatMonteCarloStrategy;2345;2007
255;CallingRulesWithRandomPlay;2022;2362
255;CallingRulesWithFlatMonteCarloStrategy;2362;2022
256;CallingRulesWithRandomPlay;2036;2380
256;CallingRulesWithFlatMonteCarloStrategy;2380;2036
257;CallingRulesWithRandomPlay;2036;2380
257;CallingRulesWithFlatMonteCarloStrategy;2380;2036
258;CallingRulesWithRandomPlay;2052;2396
258;CallingRulesWithFlatMonteCarloStrategy;2396;2052
259;CallingRulesWithRandomPlay;2065;2415
259;CallingRulesWithFlatMonteCarloStrategy;2415;2065
260;CallingRulesWithRandomPlay;2081;2431
260;CallingRulesWithFlatMonteCarloStrategy;2431;2081
261;CallingRulesWithRandomPlay;2081;2431
261;CallingRulesWithFlatMonteCarloStrategy;2431;2081
262;CallingRulesWithRandomPlay;2081;2431
262;CallingRulesWithFlatMonteCarloStrategy;2431;2081
263;CallingRulesWithRandomPlay;2097;2447
263;CallingRulesWithFlatMonteCarloStrategy;2447;2097
264;CallingRulesWithRandomPlay;2097;2447
264;CallingRulesWithFlatMonteCarloStrategy;2447;2097
265;CallingRulesWithRandomPlay;2113;2463
265;CallingRulesWithFlatMonteCarloStrategy;2463;2113
266;CallingRulesWithRandomPlay;2129;2479
266;CallingRulesWithFlatMonteCarloStrategy;2479;2129
267;CallingRulesWithRandomPlay;2129;2479
267;CallingRulesWithFlatMonteCarloStrategy;2479;2129
268;CallingRulesWithRandomPlay;2145;2495
268;CallingRulesWithFlatMonteCarloStrategy;2495;2145
269;CallingRulesWithRandomPlay;2158;2514
269;CallingRulesWithFlatMonteCarloStrategy;2514;2158
270;CallingRulesWithRandomPlay;2173;2531
270;CallingRulesWithFlatMonteCarloStrategy;2531;2173
271;CallingRulesWithRandomPlay;2189;2547
271;CallingRulesWithFlatMonteCarloStrategy;2547;2189
272;CallingRulesWithRandomPlay;2202;2566
272;CallingRulesWithFlatMonteCarloStrategy;2566;2202
273;CallingRulesWithRandomPlay;2216;2584
273;CallingRulesWithFlatMonteCarloStrategy;2584;2216
274;CallingRulesWithRandomPlay;2216;2584
274;CallingRulesWithFlatMonteCarloStrategy;2584;2216
275;CallingRulesWithRandomPlay;2232;2600
275;CallingRulesWithFlatMonteCarloStrategy;2600;2232
276;CallingRulesWithRandomPlay;2232;2600
276;CallingRulesWithFlatMonteCarloStrategy;2600;2232
277;CallingRulesWithRandomPlay;2248;2616
277;CallingRulesWithFlatMonteCarloStrategy;2616;2248
278;CallingRulesWithRandomPlay;2264;2632
278;CallingRulesWithFlatMonteCarloStrategy;2632;2264
279;CallingRulesWithRandomPlay;2276;2652
279;CallingRulesWithFlatMonteCarloStrategy;2652;2276
280;CallingRulesWithRandomPlay;2276;2652
280;CallingRulesWithFlatMonteCarloStrategy;2652;2276
281;CallingRulesWithRandomPlay;2292;2668
281;CallingRulesWithFlatMonteCarloStrategy;2668;2292
282;CallingRulesWithRandomPlay;2308;2684
282;CallingRulesWithFlatMonteCarloStrategy;2684;2308
283;CallingRulesWithRandomPlay;2308;2684
283;CallingRulesWithFlatMonteCarloStrategy;2684;2308
284;CallingRulesWithRandomPlay;2308;2684
284;CallingRulesWithFlatMonteCarloStrategy;2684;2308
285;CallingRulesWithRandomPlay;2322;2702
285;CallingRulesWithFlatMonteCarloStrategy;2702;2322
286;CallingRulesWithRandomPlay;2322;2702
286;CallingRulesWithFlatMonteCarloStrategy;2702;2322
287;CallingRulesWithRandomPlay;2322;2702
287;CallingRulesWithFlatMonteCarloStrategy;2702;2322
288;CallingRulesWithRandomPlay;2322;2702
288;CallingRulesWithFlatMonteCarloStrategy;2702;2322
289;CallingRulesWithRandomPlay;2338;2718
289;CallingRulesWithFlatMonteCarloStrategy;2718;2338
290;CallingRulesWithRandomPlay;2349;2739
290;CallingRulesWithFlatMonteCarloStrategy;2739;2349
291;CallingRulesWithRandomPlay;2349;2739
291;CallingRulesWithFlatMonteCarloStrategy;2739;2349
292;CallingRulesWithRandomPlay;2365;2755
292;CallingRulesWithFlatMonteCarloStrategy;2755;2365
293;CallingRulesWithRandomPlay;2365;2755
293;CallingRulesWithFlatMonteCarloStrategy;2755;2365
294;CallingRulesWithRandomPlay;2365;2755
294;CallingRulesWithFlatMonteCarloStrategy;2755;2365
295;CallingRulesWithRandomPlay;2381;2771
295;CallingRulesWithFlatMonteCarloStrategy;2771;2381
296;CallingRulesWithRandomPlay;2394;2790
296;CallingRulesWithFlatMonteCarloStrategy;2790;2394
297;CallingRulesWithRandomPlay;2394;2790
297;CallingRulesWithFlatMonteCarloStrategy;2790;2394
298;CallingRulesWithRandomPlay;2394;2790
298;CallingRulesWithFlatMonteCarloStrategy;2790;2394
299;CallingRulesWithRandomPlay;2394;2790
299;CallingRulesWithFlatMonteCarloStrategy;2790;2394
300;CallingRulesWithRandomPlay;2394;2790
300;CallingRulesWithFlatMonteCarloStrategy;2790;2394
301;CallingRulesWithRandomPlay;2394;2790
301;CallingRulesWithFlatMonteCarloStrategy;2790;2394
302;CallingRulesWithRandomPlay;2409;2807
302;CallingRulesWithFlatMonteCarloStrategy;2807;2409
303;CallingRulesWithRandomPlay;2421;2827
303;CallingRulesWithFlatMonteCarloStrategy;2827;2421
304;CallingRulesWithRandomPlay;2436;2844
304;CallingRulesWithFlatMonteCarloStrategy;2844;2436
305;CallingRulesWithRandomPlay;2436;2844
305;CallingRulesWithFlatMonteCarloStrategy;2844;2436
306;CallingRulesWithRandomPlay;2449;2863
306;CallingRulesWithFlatMonteCarloStrategy;2863;2449
307;CallingRulesWithRandomPlay;2461;2883
307;CallingRulesWithFlatMonteCarloStrategy;2883;2461
308;CallingRulesWithRandomPlay;2472;2904
308;CallingRulesWithFlatMonteCarloStrategy;2904;2472
309;CallingRulesWithRandomPlay;2485;2923
309;CallingRulesWithFlatMonteCarloStrategy;2923;2485
310;CallingRulesWithRandomPlay;2497;2943
310;CallingRulesWithFlatMonteCarloStrategy;2943;2497
311;CallingRulesWithRandomPlay;2497;2943
311;CallingRulesWithFlatMonteCarloStrategy;2943;2497
312;CallingRulesWithRandomPlay;2513;2959
312;CallingRulesWithFlatMonteCarloStrategy;2959;2513
313;CallingRulesWithRandomPlay;2529;2975
313;CallingRulesWithFlatMonteCarloStrategy;2975;2529
314;CallingRulesWithRandomPlay;2529;2975
314;CallingRulesWithFlatMonteCarloStrategy;2975;2529
315;CallingRulesWithRandomPlay;2545;2991
315;CallingRulesWithFlatMonteCarloStrategy;2991;2545
316;CallingRulesWithRandomPlay;2545;2991
316;CallingRulesWithFlatMonteCarloStrategy;2991;2545
317;CallingRulesWithRandomPlay;2545;2991
317;CallingRulesWithFlatMonteCarloStrategy;2991;2545
318;CallingRulesWithRandomPlay;2545;2991
318;CallingRulesWithFlatMonteCarloStrategy;2991;2545
319;CallingRulesWithRandomPlay;2560;3008
319;CallingRulesWithFlatMonteCarloStrategy;3008;2560
320;CallingRulesWithRandomPlay;2574;3026
320;CallingRulesWithFlatMonteCarloStrategy;3026;2574
321;CallingRulesWithRandomPlay;2574;3026
321;CallingRulesWithFlatMonteCarloStrategy;3026;2574
322;CallingRulesWithRandomPlay;2574;3026
322;CallingRulesWithFlatMonteCarloStrategy;3026;2574
323;CallingRulesWithRandomPlay;2574;3026
323;CallingRulesWithFlatMonteCarloStrategy;3026;2574
324;CallingRulesWithRandomPlay;2587;3045
324;CallingRulesWithFlatMonteCarloStrategy;3045;2587
325;CallingRulesWithRandomPlay;2587;3045
325;CallingRulesWithFlatMonteCarloStrategy;3045;2587
326;CallingRulesWithRandomPlay;2587;3045
326;CallingRulesWithFlatMonteCarloStrategy;3045;2587
327;CallingRulesWithRandomPlay;2587;3045
327;CallingRulesWithFlatMonteCarloStrategy;3045;2587
328;CallingRulesWithRandomPlay;2587;3045
328;CallingRulesWithFlatMonteCarloStrategy;3045;2587
329;CallingRulesWithRandomPlay;2598;3066
329;CallingRulesWithFlatMonteCarloStrategy;3066;2598
330;CallingRulesWithRandomPlay;2614;3082
330;CallingRulesWithFlatMonteCarloStrategy;3082;2614
331;CallingRulesWithRandomPlay;2630;3098
331;CallingRulesWithFlatMonteCarloStrategy;3098;2630
332;CallingRulesWithRandomPlay;2644;3116
332;CallingRulesWithFlatMonteCarloStrategy;3116;2644
333;CallingRulesWithRandomPlay;2656;3136
333;CallingRulesWithFlatMonteCarloStrategy;3136;2656
334;CallingRulesWithRandomPlay;2673;3151
334;CallingRulesWithFlatMonteCarloStrategy;3151;2673
335;CallingRulesWithRandomPlay;2687;3169
335;CallingRulesWithFlatMonteCarloStrategy;3169;2687
336;CallingRulesWithRandomPlay;2703;3185
336;CallingRulesWithFlatMonteCarloStrategy;3185;2703
337;CallingRulesWithRandomPlay;2703;3185
337;CallingRulesWithFlatMonteCarloStrategy;3185;2703
338;CallingRulesWithRandomPlay;2719;3201
338;CallingRulesWithFlatMonteCarloStrategy;3201;2719
339;CallingRulesWithRandomPlay;2719;3201
339;CallingRulesWithFlatMonteCarloStrategy;3201;2719
340;CallingRulesWithRandomPlay;2732;3220
340;CallingRulesWithFlatMonteCarloStrategy;3220;2732
341;CallingRulesWithRandomPlay;2732;3220
341;CallingRulesWithFlatMonteCarloStrategy;3220;2732
342;CallingRulesWithRandomPlay;2743;3241
342;CallingRulesWithFlatMonteCarloStrategy;3241;2743
343;CallingRulesWithRandomPlay;2743;3241
343;CallingRulesWithFlatMonteCarloStrategy;3241;2743
344;CallingRulesWithRandomPlay;2743;3241
344;CallingRulesWithFlatMonteCarloStrategy;3241;2743
345;CallingRulesWithRandomPlay;2743;3241
345;CallingRulesWithFlatMonteCarloStrategy;3241;2743
346;CallingRulesWithRandomPlay;2756;3260
346;CallingRulesWithFlatMonteCarloStrategy;3260;2756
347;CallingRulesWithRandomPlay;2771;3277
347;CallingRulesWithFlatMonteCarloStrategy;3277;2771
348;CallingRulesWithRandomPlay;2771;3277
348;CallingRulesWithFlatMonteCarloStrategy;3277;2771
349;CallingRulesWithRandomPlay;2785;3295
349;CallingRulesWithFlatMonteCarloStrategy;3295;2785
350;CallingRulesWithRandomPlay;2785;3295
350;CallingRulesWithFlatMonteCarloStrategy;3295;2785
351;CallingRulesWithRandomPlay;2785;3295
351;CallingRulesWithFlatMonteCarloStrategy;3295;2785
352;CallingRulesWithRandomPlay;2799;3313
352;CallingRulesWithFlatMonteCarloStrategy;3313;2799
353;CallingRulesWithRandomPlay;2813;3331
353;CallingRulesWithFlatMonteCarloStrategy;3331;2813
354;CallingRulesWithRandomPlay;2813;3331
354;CallingRulesWithFlatMonteCarloStrategy;3331;2813
355;CallingRulesWithRandomPlay;2827;3349
355;CallingRulesWithFlatMonteCarloStrategy;3349;2827
356;CallingRulesWithRandomPlay;2827;3349
356;CallingRulesWithFlatMonteCarloStrategy;3349;2827
357;CallingRulesWithRandomPlay;2843;3365
357;CallingRulesWithFlatMonteCarloStrategy;3365;2843
358;CallingRulesWithRandomPlay;2854;3386
358;CallingRulesWithFlatMonteCarloStrategy;3386;2854
359;CallingRulesWithRandomPlay;2870;3402
359;CallingRulesWithFlatMonteCarloStrategy;3402;2870
360;CallingRulesWithRandomPlay;2886;3418
360;CallingRulesWithFlatMonteCarloStrategy;3418;2886
361;CallingRulesWithRandomPlay;2886;3418
361;CallingRulesWithFlatMonteCarloStrategy;3418;2886
362;CallingRulesWithRandomPlay;2897;3439
362;CallingRulesWithFlatMonteCarloStrategy;3439;2897
363;CallingRulesWithRandomPlay;2897;3439
363;CallingRulesWithFlatMonteCarloStrategy;3439;2897
364;CallingRulesWithRandomPlay;2913;3455
364;CallingRulesWithFlatMonteCarloStrategy;3455;2913
365;CallingRulesWithRandomPlay;2913;3455
365;CallingRulesWithFlatMonteCarloStrategy;3455;2913
366;CallingRulesWithRandomPlay;2929;3471
366;CallingRulesWithFlatMonteCarloStrategy;3471;2929
367;CallingRulesWithRandomPlay;2945;3487
367;CallingRulesWithFlatMonteCarloStrategy;3487;2945
368;CallingRulesWithRandomPlay;2959;3505
368;CallingRulesWithFlatMonteCarloStrategy;3505;2959
369;CallingRulesWithRandomPlay;2972;3524
369;CallingRulesWithFlatMonteCarloStrategy;3524;2972
370;CallingRulesWithRandomPlay;2988;3540
370;CallingRulesWithFlatMonteCarloStrategy;3540;2988
371;CallingRulesWithRandomPlay;3004;3556
371;CallingRulesWithFlatMonteCarloStrategy;3556;3004
372;CallingRulesWithRandomPlay;3004;3556
372;CallingRulesWithFlatMonteCarloStrategy;3556;3004
373;CallingRulesWithRandomPlay;3016;3576
373;CallingRulesWithFlatMonteCarloStrategy;3576;3016
374;CallingRulesWithRandomPlay;3016;3576
374;CallingRulesWithFlatMonteCarloStrategy;3576;3016
375;CallingRulesWithRandomPlay;3029;3595
375;CallingRulesWithFlatMonteCarloStrategy;3595;3029
376;CallingRulesWithRandomPlay;3045;3611
376;CallingRulesWithFlatMonteCarloStrategy;3611;3045
377;CallingRulesWithRandomPlay;3057;3631
377;CallingRulesWithFlatMonteCarloStrategy;3631;3057
378;CallingRulesWithRandomPlay;3057;3631
378;CallingRulesWithFlatMonteCarloStrategy;3631;3057
379;CallingRulesWithRandomPlay;3057;3631
379;CallingRulesWithFlatMonteCarloStrategy;3631;3057
380;CallingRulesWithRandomPlay;3071;3649
380;CallingRulesWithFlatMonteCarloStrategy;3649;3071
381;CallingRulesWithRandomPlay;3086;3666
381;CallingRulesWithFlatMonteCarloStrategy;3666;3086
382;CallingRulesWithRandomPlay;3086;3666
382;CallingRulesWithFlatMonteCarloStrategy;3666;3086
383;CallingRulesWithRandomPlay;3086;3666
383;CallingRulesWithFlatMonteCarloStrategy;3666;3086
384;CallingRulesWithRandomPlay;3098;3686
384;CallingRulesWithFlatMonteCarloStrategy;3686;3098
385;CallingRulesWithRandomPlay;3098;3686
385;CallingRulesWithFlatMonteCarloStrategy;3686;3098
386;CallingRulesWithRandomPlay;3098;3686
386;CallingRulesWithFlatMonteCarloStrategy;3686;3098
387;CallingRulesWithRandomPlay;3098;3686
387;CallingRulesWithFlatMonteCarloStrategy;3686;3098
388;CallingRulesWithRandomPlay;3098;3686
388;CallingRulesWithFlatMonteCarloStrategy;3686;3098
389;CallingRulesWithRandomPlay;3098;3686
389;CallingRulesWithFlatMonteCarloStrategy;3686;3098
390;CallingRulesWithRandomPlay;3098;3686
390;CallingRulesWithFlatMonteCarloStrategy;3686;3098
391;CallingRulesWithRandomPlay;3108;3708
391;CallingRulesWithFlatMonteCarloStrategy;3708;3108
392;CallingRulesWithRandomPlay;3108;3708
392;CallingRulesWithFlatMonteCarloStrategy;3708;3108
393;CallingRulesWithRandomPlay;3124;3724
393;CallingRulesWithFlatMonteCarloStrategy;3724;3124
394;CallingRulesWithRandomPlay;3124;3724
394;CallingRulesWithFlatMonteCarloStrategy;3724;3124
395;CallingRulesWithRandomPlay;3137;3743
395;CallingRulesWithFlatMonteCarloStrategy;3743;3137
396;CallingRulesWithRandomPlay;3137;3743
396;CallingRulesWithFlatMonteCarloStrategy;3743;3137
397;CallingRulesWithRandomPlay;3137;3743
397;CallingRulesWithFlatMonteCarloStrategy;3743;3137
398;CallingRulesWithRandomPlay;3152;3760
398;CallingRulesWithFlatMonteCarloStrategy;3760;3152
399;CallingRulesWithRandomPlay;3152;3760
399;CallingRulesWithFlatMonteCarloStrategy;3760;3152
400;CallingRulesWithRandomPlay;3168;3776
400;CallingRulesWithFlatMonteCarloStrategy;3776;3168
401;CallingRulesWithRandomPlay;3184;3792
401;CallingRulesWithFlatMonteCarloStrategy;3792;3184
402;CallingRulesWithRandomPlay;3196;3812
402;CallingRulesWithFlatMonteCarloStrategy;3812;3196
403;CallingRulesWithRandomPlay;3208;3832
403;CallingRulesWithFlatMonteCarloStrategy;3832;3208
404;CallingRulesWithRandomPlay;3224;3848
404;CallingRulesWithFlatMonteCarloStrategy;3848;3224
405;CallingRulesWithRandomPlay;3240;3864
405;CallingRulesWithFlatMonteCarloStrategy;3864;3240
406;CallingRulesWithRandomPlay;3256;3880
406;CallingRulesWithFlatMonteCarloStrategy;3880;3256
407;CallingRulesWithRandomPlay;3273;3895
407;CallingRulesWithFlatMonteCarloStrategy;3895;3273
408;CallingRulesWithRandomPlay;3273;3895
408;CallingRulesWithFlatMonteCarloStrategy;3895;3273
409;CallingRulesWithRandomPlay;3273;3895
409;CallingRulesWithFlatMonteCarloStrategy;3895;3273
410;CallingRulesWithRandomPlay;3288;3912
410;CallingRulesWithFlatMonteCarloStrategy;3912;3288
411;CallingRulesWithRandomPlay;3288;3912
411;CallingRulesWithFlatMonteCarloStrategy;3912;3288
412;CallingRulesWithRandomPlay;3288;3912
412;CallingRulesWithFlatMonteCarloStrategy;3912;3288
413;CallingRulesWithRandomPlay;3288;3912
413;CallingRulesWithFlatMonteCarloStrategy;3912;3288
414;CallingRulesWithRandomPlay;3288;3912
414;CallingRulesWithFlatMonteCarloStrategy;3912;3288
415;CallingRulesWithRandomPlay;3288;3912
415;CallingRulesWithFlatMonteCarloStrategy;3912;3288
416;CallingRulesWithRandomPlay;3300;3932
416;CallingRulesWithFlatMonteCarloStrategy;3932;3300
417;CallingRulesWithRandomPlay;3314;3950
417;CallingRulesWithFlatMonteCarloStrategy;3950;3314
418;CallingRulesWithRandomPlay;3314;3950
418;CallingRulesWithFlatMonteCarloStrategy;3950;3314
419;CallingRulesWithRandomPlay;3328;3968
419;CallingRulesWithFlatMonteCarloStrategy;3968;3328
420;CallingRulesWithRandomPlay;3340;3988
420;CallingRulesWithFlatMonteCarloStrategy;3988;3340
421;CallingRulesWithRandomPlay;3340;3988
421;CallingRulesWithFlatMonteCarloStrategy;3988;3340
422;CallingRulesWithRandomPlay;3340;3988
422;CallingRulesWithFlatMonteCarloStrategy;3988;3340
423;CallingRulesWithRandomPlay;3356;4004
423;CallingRulesWithFlatMonteCarloStrategy;4004;3356
424;CallingRulesWithRandomPlay;3372;4020
424;CallingRulesWithFlatMonteCarloStrategy;4020;3372
425;CallingRulesWithRandomPlay;3372;4020
425;CallingRulesWithFlatMonteCarloStrategy;4020;3372
426;CallingRulesWithRandomPlay;3387;4037
426;CallingRulesWithFlatMonteCarloStrategy;4037;3387
427;CallingRulesWithRandomPlay;3387;4037
427;CallingRulesWithFlatMonteCarloStrategy;4037;3387
428;CallingRulesWithRandomPlay;3387;4037
428;CallingRulesWithFlatMonteCarloStrategy;4037;3387
429;CallingRulesWithRandomPlay;3387;4037
429;CallingRulesWithFlatMonteCarloStrategy;4037;3387
430;CallingRulesWithRandomPlay;3387;4037
430;CallingRulesWithFlatMonteCarloStrategy;4037;3387
431;CallingRulesWithRandomPlay;3387;4037
431;CallingRulesWithFlatMonteCarloStrategy;4037;3387
432;CallingRulesWithRandomPlay;3387;4037
432;CallingRulesWithFlatMonteCarloStrategy;4037;3387
433;CallingRulesWithRandomPlay;3387;4037
433;CallingRulesWithFlatMonteCarloStrategy;4037;3387
434;CallingRulesWithRandomPlay;3399;4057
434;CallingRulesWithFlatMonteCarloStrategy;4057;3399
435;CallingRulesWithRandomPlay;3415;4073
435;CallingRulesWithFlatMonteCarloStrategy;4073;3415
436;CallingRulesWithRandomPlay;3427;4093
436;CallingRulesWithFlatMonteCarloStrategy;4093;3427
437;CallingRulesWithRandomPlay;3443;4109
437;CallingRulesWithFlatMonteCarloStrategy;4109;3443
438;CallingRulesWithRandomPlay;3443;4109
438;CallingRulesWithFlatMonteCarloStrategy;4109;3443
439;CallingRulesWithRandomPlay;3443;4109
439;CallingRulesWithFlatMonteCarloStrategy;4109;3443
440;CallingRulesWithRandomPlay;3443;4109
440;CallingRulesWithFlatMonteCarloStrategy;4109;3443
441;CallingRulesWithRandomPlay;3456;4128
441;CallingRulesWithFlatMonteCarloStrategy;4128;3456
442;CallingRulesWithRandomPlay;3456;4128
442;CallingRulesWithFlatMonteCarloStrategy;4128;3456
443;CallingRulesWithRandomPlay;3471;4145
443;CallingRulesWithFlatMonteCarloStrategy;4145;3471
444;CallingRulesWithRandomPlay;3486;4162
444;CallingRulesWithFlatMonteCarloStrategy;4162;3486
445;CallingRulesWithRandomPlay;3499;4181
445;CallingRulesWithFlatMonteCarloStrategy;4181;3499
446;CallingRulesWithRandomPlay;3499;4181
446;CallingRulesWithFlatMonteCarloStrategy;4181;3499
447;CallingRulesWithRandomPlay;3513;4199
447;CallingRulesWithFlatMonteCarloStrategy;4199;3513
448;CallingRulesWithRandomPlay;3513;4199
448;CallingRulesWithFlatMonteCarloStrategy;4199;3513
449;CallingRulesWithRandomPlay;3513;4199
449;CallingRulesWithFlatMonteCarloStrategy;4199;3513
450;CallingRulesWithRandomPlay;3529;4215
450;CallingRulesWithFlatMonteCarloStrategy;4215;3529
451;CallingRulesWithRandomPlay;3543;4233
451;CallingRulesWithFlatMonteCarloStrategy;4233;3543
452;CallingRulesWithRandomPlay;3543;4233
452;CallingRulesWithFlatMonteCarloStrategy;4233;3543
453;CallingRulesWithRandomPlay;3543;4233
453;CallingRulesWithFlatMonteCarloStrategy;4233;3543
454;CallingRulesWithRandomPlay;3543;4233
454;CallingRulesWithFlatMonteCarloStrategy;4233;3543
455;CallingRulesWithRandomPlay;3556;4252
455;CallingRulesWithFlatMonteCarloStrategy;4252;3556
456;CallingRulesWithRandomPlay;3572;4268
456;CallingRulesWithFlatMonteCarloStrategy;4268;3572
457;CallingRulesWithRandomPlay;3585;4287
457;CallingRulesWithFlatMonteCarloStrategy;4287;3585
458;CallingRulesWithRandomPlay;3601;4303
458;CallingRulesWithFlatMonteCarloStrategy;4303;3601
459;CallingRulesWithRandomPlay;3617;4319
459;CallingRulesWithFlatMonteCarloStrategy;4319;3617
460;CallingRulesWithRandomPlay;3617;4319
460;CallingRulesWithFlatMonteCarloStrategy;4319;3617
461;CallingRulesWithRandomPlay;3633;4335
461;CallingRulesWithFlatMonteCarloStrategy;4335;3633
462;CallingRulesWithRandomPlay;3633;4335
462;CallingRulesWithFlatMonteCarloStrategy;4335;3633
463;CallingRulesWithRandomPlay;3633;4335
463;CallingRulesWithFlatMonteCarloStrategy;4335;3633
464;CallingRulesWithRandomPlay;3648;4352
464;CallingRulesWithFlatMonteCarloStrategy;4352;3648
465;CallingRulesWithRandomPlay;3662;4370
465;CallingRulesWithFlatMonteCarloStrategy;4370;3662
466;CallingRulesWithRandomPlay;3662;4370
466;CallingRulesWithFlatMonteCarloStrategy;4370;3662
467;CallingRulesWithRandomPlay;3677;4387
467;CallingRulesWithFlatMonteCarloStrategy;4387;3677
468;CallingRulesWithRandomPlay;3690;4406
468;CallingRulesWithFlatMonteCarloStrategy;4406;3690
469;CallingRulesWithRandomPlay;3706;4422
469;CallingRulesWithFlatMonteCarloStrategy;4422;3706
470;CallingRulesWithRandomPlay;3720;4440
470;CallingRulesWithFlatMonteCarloStrategy;4440;3720
471;CallingRulesWithRandomPlay;3731;4461
471;CallingRulesWithFlatMonteCarloStrategy;4461;3731
472;CallingRulesWithRandomPlay;3731;4461
472;CallingRulesWithFlatMonteCarloStrategy;4461;3731
473;CallingRulesWithRandomPlay;3745;4479
473;CallingRulesWithFlatMonteCarloStrategy;4479;3745
474;CallingRulesWithRandomPlay;3761;4495
474;CallingRulesWithFlatMonteCarloStrategy;4495;3761
475;CallingRulesWithRandomPlay;3777;4511
475;CallingRulesWithFlatMonteCarloStrategy;4511;3777
476;CallingRulesWithRandomPlay;3777;4511
476;CallingRulesWithFlatMonteCarloStrategy;4511;3777
477;CallingRulesWithRandomPlay;3791;4529
477;CallingRulesWithFlatMonteCarloStrategy;4529;3791
478;CallingRulesWithRandomPlay;3807;4545
478;CallingRulesWithFlatMonteCarloStrategy;4545;3807
479;CallingRulesWithRandomPlay;3823;4561
479;CallingRulesWithFlatMonteCarloStrategy;4561;3823
480;CallingRulesWithRandomPlay;3837;4579
480;CallingRulesWithFlatMonteCarloStrategy;4579;3837
481;CallingRulesWithRandomPlay;3851;4597
481;CallingRulesWithFlatMonteCarloStrategy;4597;3851
482;CallingRulesWithRandomPlay;3865;4615
482;CallingRulesWithFlatMonteCarloStrategy;4615;3865
483;CallingRulesWithRandomPlay;3880;4632
483;CallingRulesWithFlatMonteCarloStrategy;4632;3880
484;CallingRulesWithRandomPlay;3896;4648
484;CallingRulesWithFlatMonteCarloStrategy;4648;3896
485;CallingRulesWithRandomPlay;3912;4664
485;CallingRulesWithFlatMonteCarloStrategy;4664;3912
486;CallingRulesWithRandomPlay;3928;4680
486;CallingRulesWithFlatMonteCarloStrategy;4680;3928
487;CallingRulesWithRandomPlay;3944;4696
487;CallingRulesWithFlatMonteCarloStrategy;4696;3944
488;CallingRulesWithRandomPlay;3959;4713
488;CallingRulesWithFlatMonteCarloStrategy;4713;3959
489;CallingRulesWithRandomPlay;3959;4713
489;CallingRulesWithFlatMonteCarloStrategy;4713;3959
490;CallingRulesWithRandomPlay;3959;4713
490;CallingRulesWithFlatMonteCarloStrategy;4713;3959
491;CallingRulesWithRandomPlay;3959;4713
491;CallingRulesWithFlatMonteCarloStrategy;4713;3959
492;CallingRulesWithRandomPlay;3959;4713
492;CallingRulesWithFlatMonteCarloStrategy;4713;3959
493;CallingRulesWithRandomPlay;3974;4730
493;CallingRulesWithFlatMonteCarloStrategy;4730;3974
494;CallingRulesWithRandomPlay;3974;4730
494;CallingRulesWithFlatMonteCarloStrategy;4730;3974
495;CallingRulesWithRandomPlay;3989;4747
495;CallingRulesWithFlatMonteCarloStrategy;4747;3989
496;CallingRulesWithRandomPlay;4004;4764
496;CallingRulesWithFlatMonteCarloStrategy;4764;4004
497;CallingRulesWithRandomPlay;4017;4783
497;CallingRulesWithFlatMonteCarloStrategy;4783;4017
498;CallingRulesWithRandomPlay;4033;4799
498;CallingRulesWithFlatMonteCarloStrategy;4799;4033
499;CallingRulesWithRandomPlay;4033;4799
499;CallingRulesWithFlatMonteCarloStrategy;4799;4033
500;CallingRulesWithRandomPlay;4047;4817
500;CallingRulesWithFlatMonteCarloStrategy;4817;4047
501;CallingRulesWithRandomPlay;4047;4817
501;CallingRulesWithFlatMonteCarloStrategy;4817;4047
502;CallingRulesWithRandomPlay;4047;4817
502;CallingRulesWithFlatMonteCarloStrategy;4817;4047
503;CallingRulesWithRandomPlay;4047;4817
503;CallingRulesWithFlatMonteCarloStrategy;4817;4047
504;CallingRulesWithRandomPlay;4047;4817
504;CallingRulesWithFlatMonteCarloStrategy;4817;4047
505;CallingRulesWithRandomPlay;4047;4817
505;CallingRulesWithFlatMonteCarloStrategy;4817;4047
506;CallingRulesWithRandomPlay;4047;4817
506;CallingRulesWithFlatMonteCarloStrategy;4817;4047
507;CallingRulesWithRandomPlay;4047;4817
507;CallingRulesWithFlatMonteCarloStrategy;4817;4047
508;CallingRulesWithRandomPlay;4063;4833
508;CallingRulesWithFlatMonteCarloStrategy;4833;4063
509;CallingRulesWithRandomPlay;4077;4851
509;CallingRulesWithFlatMonteCarloStrategy;4851;4077
